cryo_sleep_flag,passenger_age,room_service_spend,food_court_spend,shopping_mall_spend,spa_amenities_spend,vr_deck_spend,cabin_deck_tier,transported_or_survived
0,34.349,100.379,111.786,88.327,0.0,0.0,5,0
1,14.248,0.0,0.0,0.0,0.0,0.0,1,1
0,28.826,75.842,2301.057,183.41,0.0,925.27,8,0
0,34.256,850.09,0.0,946.698,1817.871,495.565,4,1
1,23.204,0.0,587.371,750.113,387.951,1414.094,2,1
1,30.386,254.142,319.767,648.485,2433.724,599.13,7,0
0,14.522,0.0,1442.206,475.983,1121.728,361.534,1,1
1,25.107,454.287,325.189,0.0,0.0,1485.352,3,1
0,36.543,79.26,0.0,0.0,366.184,1632.22,5,1
0,30.198,0.0,148.659,57.418,0.0,0.0,6,0
0,19.789,1086.158,0.0,37.912,0.0,0.0,3,1
0,31.139,823.806,545.495,757.325,5236.993,189.127,6,0
0,38.005,0.0,2171.012,343.259,1430.487,403.36,1,0
1,0.0,543.562,0.0,1072.894,1257.208,62.718,6,1
0,44.227,569.318,0.0,840.594,0.0,755.918,7,1
0,23.292,637.496,0.0,0.0,2036.542,1345.91,8,0
1,33.957,0.0,0.0,0.0,1519.357,2108.845,6,1
0,44.761,874.294,1338.151,945.922,2379.783,907.859,7,0
1,8.797,0.0,241.747,931.256,2326.426,0.0,6,0
1,18.068,0.0,948.963,0.0,0.0,145.255,6,0
1,23.96,1934.623,0.0,1015.174,0.0,220.88,8,1
0,17.027,416.218,725.909,383.986,0.0,840.372,7,0
0,52.289,0.0,1383.357,259.984,0.0,707.576,7,0
0,16.005,0.0,0.0,1074.279,665.798,2452.916,3,1
1,20.222,1123.347,1387.63,923.024,0.0,0.0,5,1
0,30.861,0.0,512.847,534.745,2589.858,703.988,2,0
1,11.17,0.0,1704.552,435.002,2405.148,2772.447,8,1
0,22.46,4.621,208.296,515.181,302.892,0.0,3,1
1,32.444,1140.668,907.494,0.0,2460.859,452.406,4,0
0,23.34,722.606,401.273,139.143,1946.948,0.0,5,0
0,26.693,117.406,334.545,0.0,0.0,386.191,5,0
0,20.589,420.39,760.717,0.0,0.0,0.0,8,0
1,6.797,0.0,1094.169,0.0,70.235,1399.141,7,0
1,32.502,310.775,0.0,0.0,0.0,454.685,4,1
0,52.569,267.669,2170.36,246.578,537.156,0.0,7,0
0,28.258,849.7,0.0,0.0,408.151,1182.596,7,1
1,31.154,848.666,0.0,451.251,379.319,488.649,1,1
1,37.698,541.085,336.877,0.0,886.053,1300.46,4,0
1,10.229,0.0,944.827,106.521,0.0,0.0,1,1
0,51.835,702.184,2341.407,243.669,762.496,687.266,2,1
1,30.833,160.22,0.0,0.0,0.0,1112.009,1,1
0,50.846,0.0,0.0,73.46,529.98,0.0,7,0
1,17.738,0.0,0.0,0.0,1363.151,0.0,8,0
0,53.453,274.943,487.946,369.627,0.0,256.312,2,1
1,38.852,811.64,776.02,532.659,0.577,1589.521,2,1
1,35.743,100.707,2358.955,446.381,179.612,1482.227,6,1
1,31.276,0.0,594.762,751.687,0.0,0.0,6,0
1,24.521,256.882,1702.83,282.857,1299.812,0.0,4,0
1,44.807,293.746,1150.604,438.061,0.0,0.0,7,0
0,29.965,340.794,0.0,257.411,0.0,0.0,2,1
1,0.461,817.916,0.0,555.028,0.0,768.769,7,1
1,12.359,882.3,780.003,0.0,1511.261,189.748,1,1
1,25.398,0.0,0.0,0.0,0.0,0.0,3,1
0,32.34,0.0,2004.248,1058.664,816.05,1459.476,6,0
1,27.208,0.0,255.525,0.0,2483.276,447.447,5,0
0,45.066,674.23,1884.213,91.5,227.7,757.186,5,0
1,0.685,1161.733,0.0,826.474,1533.267,0.0,1,1
1,30.01,15.197,772.621,117.774,2148.489,0.0,6,0
0,2.548,63.07,701.219,0.0,1439.911,0.0,3,0
1,38.636,1173.409,395.947,242.476,291.519,0.0,8,0
0,26.678,548.613,0.0,0.0,1016.319,905.174,7,0
0,33.875,503.553,920.947,187.276,0.0,0.0,2,0
1,15.906,0.0,0.0,0.0,0.0,1972.495,6,1
0,45.913,661.173,0.0,790.858,0.0,479.094,1,1
1,42.584,0.0,1941.392,967.028,2774.673,1728.31,7,0
1,36.17,0.0,1322.602,95.301,0.0,0.0,2,0
0,26.187,0.0,529.07,0.0,0.0,829.053,6,0
0,36.118,0.0,2448.171,0.0,0.0,389.456,4,0
0,18.104,75.96,128.681,66.966,925.793,1158.571,3,1
0,39.978,0.0,2037.244,453.102,466.884,54.519,5,0
1,51.093,843.231,660.689,0.0,1505.435,796.876,1,1
1,42.989,952.996,0.0,0.0,1048.386,1457.305,5,1
0,17.786,0.0,2667.648,455.979,0.0,0.0,7,0
1,33.06,855.998,1638.853,695.789,0.0,554.356,2,1
1,9.896,0.0,304.775,0.0,1811.862,0.0,2,0
1,36.013,777.034,1322.606,0.0,86.372,1037.628,4,1
1,34.308,175.51,0.0,2009.106,1616.351,2352.396,8,1
0,1.823,238.704,1444.979,608.65,145.351,0.0,2,0
0,11.735,99.687,0.0,20.478,0.0,204.05,2,1
1,24.036,1007.884,0.0,656.658,0.0,1224.505,7,1
0,23.788,0.0,1625.112,100.304,0.0,332.988,8,0
0,11.067,615.096,150.413,655.608,0.0,473.355,5,0
0,33.446,935.865,699.051,259.26,531.018,0.0,5,0
1,31.521,685.621,0.0,221.112,872.766,0.0,1,1
1,25.28,1731.054,2667.44,106.394,0.0,208.971,1,1
1,17.419,0.0,1878.636,0.0,290.895,343.755,2,0
0,42.682,842.248,209.178,1255.333,0.0,0.0,6,1
1,51.176,151.041,0.0,0.0,0.0,230.677,3,0
1,21.23,1021.714,1685.525,0.0,455.953,1946.961,1,1
0,19.43,215.002,2828.965,50.798,0.0,0.0,2,0
1,34.877,0.0,1594.512,0.0,1830.352,0.0,6,0
1,22.988,1068.947,3056.163,141.041,1616.868,141.013,6,0
0,26.048,0.0,0.0,555.148,1610.011,0.0,5,1
0,38.355,0.0,0.0,727.37,0.0,0.0,6,0
0,1.269,0.0,0.0,626.249,0.0,446.127,4,1
1,46.456,622.371,980.113,0.0,400.233,0.0,5,0
1,29.018,1124.825,660.724,197.771,144.617,0.0,5,1
1,22.239,292.234,267.659,398.412,0.0,461.099,4,1
0,26.751,1076.828,1421.11,0.0,0.0,0.0,7,0
0,27.474,0.0,1928.794,489.527,264.33,0.0,7,0
1,3.763,0.0,0.0,0.0,0.0,1004.416,5,1
1,48.929,32.426,0.0,1312.594,1067.182,0.0,1,1
0,28.579,145.536,1434.172,0.0,1041.617,0.0,5,0
0,34.202,274.661,0.0,66.47,1520.88,0.0,4,0
0,41.322,669.092,0.0,0.0,0.0,0.0,2,1
0,13.704,0.0,1672.245,0.0,751.164,749.462,8,0
1,34.629,310.369,0.0,1443.492,0.0,417.955,2,1
0,24.253,190.67,88.104,696.607,0.0,2811.467,2,1
1,39.855,0.0,844.373,0.0,0.0,1441.261,7,1
1,0.0,146.117,0.0,1012.359,1485.575,0.0,4,0
1,26.613,126.621,1389.787,838.216,0.0,0.0,4,1
0,19.561,112.698,0.0,12.521,2032.0,3142.022,1,1
0,34.052,240.644,2140.343,341.75,913.766,1415.701,4,0
0,34.581,269.188,299.104,161.631,0.0,918.838,6,1
0,18.093,0.0,1255.524,1274.645,1586.053,378.594,2,1
1,18.03,1047.265,1345.229,0.0,799.936,587.198,4,1
0,26.451,0.0,0.0,251.766,0.0,0.0,3,1
0,15.447,0.0,0.0,0.0,2354.683,464.891,7,0
1,39.788,2026.976,882.907,0.0,595.427,374.793,5,0
0,22.831,0.0,536.746,1397.317,330.676,0.0,1,1
1,0.0,0.0,1116.991,0.0,0.0,0.0,2,0
1,22.752,697.41,178.167,293.272,1607.492,1890.935,8,0
1,13.46,0.0,0.0,0.0,879.003,168.566,6,0
1,5.162,67.072,2860.168,0.0,1002.162,2474.73,6,1
1,10.676,1614.786,0.0,406.303,0.0,0.0,8,1
1,29.532,0.0,1330.741,0.0,1227.511,0.0,2,0
1,46.601,0.0,0.0,498.609,1312.995,0.0,6,0
1,32.385,0.0,47.066,19.337,0.0,0.0,3,1
0,19.509,803.934,69.477,819.646,0.0,0.0,1,1
0,34.383,951.105,0.0,932.586,949.51,631.075,7,1
0,21.573,0.0,1135.469,0.0,0.0,580.167,5,0
0,18.276,664.088,2118.772,212.97,477.217,0.0,1,0
1,11.839,1123.666,1014.016,272.734,0.0,0.0,1,1
0,3.474,1381.775,574.058,516.836,1650.532,1851.578,7,1
1,22.541,59.882,0.0,178.054,0.0,0.0,8,0
0,30.213,0.0,1070.19,276.518,1528.0,0.0,2,0
0,26.647,0.0,3037.62,33.692,0.0,588.677,8,0
0,22.176,0.0,0.0,234.534,1409.99,514.667,4,0
1,14.76,51.69,0.0,896.847,2576.376,0.0,5,0
0,36.515,97.891,0.0,531.807,0.0,455.958,1,1
1,9.56,947.281,0.0,562.703,631.239,0.0,3,1
1,38.864,1048.378,0.0,574.919,3333.661,1097.908,7,0
0,13.969,108.412,936.042,83.867,383.248,0.0,2,0
0,17.466,934.015,0.0,348.543,377.967,0.0,4,1
0,7.465,452.48,0.0,0.0,1177.349,981.242,4,1
1,20.98,261.929,1353.828,880.532,355.189,1564.157,2,1
0,41.654,809.254,0.0,0.0,0.0,1965.063,1,1
1,35.219,266.964,43.597,121.197,1555.516,1408.588,7,0
1,41.698,1557.577,2209.731,808.902,0.0,0.0,6,1
0,35.31,0.0,0.0,0.0,0.0,0.0,8,0
0,12.549,0.0,0.0,393.877,1638.168,1775.308,2,1
1,23.369,137.763,773.167,0.0,0.0,1739.231,6,1
1,17.077,505.644,1829.385,0.0,0.0,0.0,4,0
1,46.628,1044.174,0.0,699.727,1277.19,1267.248,4,1
0,11.245,204.141,939.228,280.912,0.0,0.0,3,1
1,40.512,0.0,1147.199,0.0,0.0,1876.341,3,1
0,40.501,767.634,0.0,0.0,611.965,0.0,4,0
1,53.615,710.723,1408.202,716.188,108.784,2377.584,3,1
1,22.264,0.0,1501.927,421.408,0.0,1125.427,3,1
0,37.973,217.527,75.857,1148.956,1010.648,2187.422,3,1
1,59.943,0.0,1952.816,1112.283,820.936,0.0,4,0
0,19.353,0.0,1813.747,0.0,0.0,725.281,1,1
0,6.509,0.0,573.742,1571.813,0.0,0.0,1,1
1,1.68,746.022,0.0,183.709,827.432,1186.189,7,1
0,37.978,295.94,0.0,0.0,1619.398,1243.994,5,0
0,1.636,0.0,404.924,0.0,0.0,2816.875,3,1
1,22.788,792.043,1133.711,0.0,1030.157,806.142,1,1
0,34.122,0.0,60.988,1069.931,931.72,1060.299,5,1
0,30.592,434.574,0.0,1063.067,1277.238,0.0,2,1
0,33.956,0.0,1972.457,0.0,353.24,868.448,3,0
1,31.112,0.0,678.268,42.385,0.0,0.0,1,1
0,45.904,547.776,0.0,223.54,0.0,421.654,1,1
1,14.668,558.942,1478.59,0.0,687.139,483.241,6,0
1,18.522,1089.03,2279.566,0.0,2310.311,0.0,1,0
0,17.183,166.535,0.0,52.2,0.0,366.092,6,0
0,39.623,419.193,971.116,0.0,1195.266,0.0,5,0
0,40.606,0.0,0.0,0.0,0.0,0.0,6,0
1,34.317,338.293,1048.933,294.721,431.516,1430.498,2,1
0,44.569,505.666,603.513,970.531,1976.936,484.184,8,0
0,11.507,156.099,1212.872,0.268,1150.722,664.42,7,0
0,51.341,0.0,0.0,265.448,0.0,0.0,8,0
0,49.325,435.456,0.0,577.047,0.0,744.631,3,1
0,38.299,456.965,0.0,480.32,1691.843,856.945,1,0
1,52.945,0.0,938.217,0.0,466.066,0.0,7,0
1,4.807,0.0,1668.471,223.971,0.0,2489.281,4,1
0,20.658,1179.321,0.0,476.622,0.0,0.0,3,1
0,17.706,539.44,1682.473,0.0,1083.843,1123.585,4,0
0,38.101,71.097,0.0,877.582,1403.851,1048.445,7,0
0,13.298,0.0,884.94,971.69,329.641,868.662,5,1
1,38.605,0.0,0.0,0.0,3032.845,485.023,1,0
0,47.188,1066.684,668.605,278.455,1216.568,878.213,3,1
1,37.733,309.48,1520.253,529.676,42.171,1211.584,3,1
1,31.973,0.0,0.0,0.0,0.0,0.0,1,1
0,14.17,551.298,0.0,439.704,0.0,614.155,7,1
1,16.144,0.0,671.955,261.423,678.963,107.517,2,1
1,45.495,1195.548,3331.9,0.0,0.0,0.0,5,0
1,38.911,1099.32,0.0,427.13,2151.118,1053.028,1,1
1,27.454,0.0,2898.161,0.0,1922.943,0.0,8,0
0,22.149,0.0,2855.308,695.954,1006.373,0.0,8,0
0,0.0,0.0,333.227,0.0,0.0,0.0,6,0
1,13.008,0.0,92.217,79.68,0.0,0.0,3,0
0,54.76,0.0,0.0,938.476,1691.245,1379.903,2,1
0,10.074,307.874,368.157,447.974,0.0,460.853,3,1
0,30.653,7.948,0.0,0.0,1544.356,1751.502,4,0
0,42.104,0.0,358.513,0.0,832.064,0.0,3,0
0,10.431,37.243,2246.256,0.0,366.89,1217.878,8,0
1,30.586,548.469,0.0,391.001,0.0,3281.604,5,1
0,41.131,563.096,161.131,370.648,206.332,673.834,1,1
0,28.175,0.0,0.0,0.0,518.613,1204.731,3,1
0,68.158,136.629,898.875,0.0,1445.793,1028.194,8,0
0,4.64,0.0,767.378,327.687,0.0,0.0,6,0
1,42.822,806.124,526.443,68.158,20.901,915.108,4,1
1,25.581,729.695,189.808,1378.041,359.305,621.779,8,1
1,38.807,0.0,98.69,190.498,1038.946,27.265,4,0
1,34.178,0.0,1052.28,1185.982,0.0,0.0,1,1
0,17.736,0.0,415.42,0.0,0.0,1028.682,4,1
1,31.206,0.0,827.966,0.0,1051.362,0.0,7,0
0,1.989,438.379,707.979,0.0,0.0,2540.328,1,1
0,36.445,42.651,1798.113,835.913,1723.478,419.878,5,0
0,32.174,850.614,1262.393,1153.417,138.481,0.0,1,1
0,36.941,0.0,681.434,0.0,0.0,0.0,8,0
0,42.814,0.0,2272.106,0.0,0.0,7.959,2,0
1,33.147,0.0,954.322,0.0,727.036,2832.995,4,1
1,30.073,0.0,2015.955,0.0,0.0,0.0,4,0
1,15.665,0.0,1178.331,572.311,332.033,177.972,6,0
1,18.029,867.383,0.0,294.891,1124.086,0.0,8,0
0,44.614,0.0,2015.802,175.873,87.591,824.221,3,1
1,48.109,300.714,612.211,0.0,0.0,0.0,2,0
0,24.666,0.0,387.654,1088.376,0.0,0.0,7,0
1,28.644,0.0,787.618,0.0,1866.324,94.941,3,0
0,15.335,110.605,36.02,468.831,2163.571,0.0,1,0
0,44.419,609.417,722.435,0.0,0.0,0.0,5,0
1,37.316,0.0,0.0,63.306,1510.131,0.0,6,0
0,55.177,745.923,1979.127,333.17,585.162,1543.931,4,1
0,15.703,0.0,313.694,353.162,1326.381,0.0,7,0
1,22.708,0.0,0.0,256.603,0.0,0.0,8,0
0,31.24,564.944,0.0,446.933,0.0,0.0,7,0
1,37.051,0.0,772.531,0.0,952.938,357.052,5,0
1,24.981,244.424,674.529,280.529,0.0,0.0,1,1
1,15.779,15.451,916.11,233.704,0.0,2007.277,1,1
0,40.34,304.089,0.0,299.737,0.0,1210.958,2,1
0,38.096,0.0,0.0,210.513,971.005,1801.681,3,1
0,15.172,0.0,1200.71,0.0,463.398,711.735,4,1
1,46.976,620.379,2231.57,0.0,1170.713,0.0,7,0
0,44.383,894.168,0.0,0.0,1045.983,1912.1,8,1
1,29.88,0.0,2357.33,627.819,0.0,0.0,8,0
1,29.114,61.382,790.693,633.488,232.479,0.0,4,1
0,35.757,411.568,441.525,642.388,0.0,464.141,7,0
1,15.936,670.591,0.0,341.802,78.639,1747.141,5,1
0,28.42,0.0,0.0,0.0,0.0,1405.951,2,1
0,0.0,0.0,1635.274,0.0,739.533,1251.595,6,0
0,40.27,3.823,0.0,265.433,1492.633,0.0,1,0
0,6.139,677.041,0.0,245.89,0.0,0.0,2,1
0,49.048,1843.98,1640.312,45.261,1719.397,663.241,4,0
1,23.378,71.796,0.0,376.594,434.874,163.426,6,0
1,25.037,0.0,0.0,176.525,575.187,1233.784,3,1
1,19.212,481.474,428.239,237.631,0.0,1171.624,5,1
0,23.967,1078.647,801.941,0.0,0.0,920.908,1,1
0,47.859,290.209,1031.682,719.926,468.528,0.0,1,1
0,0.0,0.0,87.842,0.0,1178.705,434.388,1,0
1,45.878,842.696,3486.444,0.0,0.0,185.703,3,0
0,32.732,651.305,176.529,0.0,2147.103,476.427,8,0
1,11.102,0.0,173.057,0.0,1118.43,0.0,4,0
1,12.946,467.927,0.0,726.642,0.0,0.0,4,1
0,51.47,868.223,598.688,146.33,343.934,786.295,2,1
0,14.763,988.229,1187.953,65.757,3034.622,0.0,8,0
1,11.853,176.808,1894.294,0.0,0.0,903.428,6,0
0,43.922,0.0,0.0,609.87,891.097,0.0,7,0
1,32.74,1017.728,154.806,0.0,0.0,1786.706,2,1
0,14.869,0.0,986.044,113.984,1087.586,1351.118,4,1
0,31.033,505.077,1154.469,998.903,1704.001,611.668,1,1
1,13.639,0.0,457.858,454.907,0.0,76.047,3,1
0,43.411,912.495,1100.909,0.0,1540.803,1195.029,4,0
1,42.859,52.27,0.0,0.0,2753.324,712.175,8,0
0,35.448,1044.579,2319.487,133.986,382.902,550.513,8,0
1,33.063,539.418,1641.154,0.0,1173.378,1395.009,3,1
1,52.657,0.0,0.0,533.186,0.0,1797.863,5,1
0,27.996,1146.008,0.0,193.667,331.185,0.0,1,1
1,11.454,1228.309,0.0,262.615,115.657,0.0,5,1
0,34.293,793.486,1263.564,0.0,1186.63,0.0,4,0
0,57.205,0.0,0.0,1145.175,1635.144,0.0,2,1
0,13.793,21.091,52.771,1761.852,189.38,234.114,4,1
1,22.94,314.528,995.645,13.993,1996.985,930.122,5,0
1,33.83,0.0,370.601,367.702,1993.052,277.511,3,0
0,27.245,1320.025,760.665,224.554,1241.539,0.0,6,0
0,14.248,313.812,0.0,24.575,0.0,1482.781,6,1
1,43.706,0.0,1163.825,0.0,0.0,447.584,4,0
0,60.481,440.581,0.0,0.0,0.0,660.132,7,0
0,30.746,0.0,60.456,0.0,1354.083,1511.947,2,1
1,15.343,171.298,735.278,396.934,0.0,170.596,5,1
0,6.315,0.0,573.694,0.0,1054.521,2463.225,4,1
1,31.612,744.58,478.776,0.0,0.0,0.0,8,0
0,43.454,947.797,0.0,419.121,1215.901,2397.846,5,1
1,34.652,403.985,90.541,148.574,328.942,0.0,5,0
0,27.966,0.0,452.62,924.137,1777.002,843.359,1,1
0,19.75,193.131,0.0,378.949,1565.6,0.0,6,0
1,12.71,232.74,0.0,0.0,1888.572,1475.544,7,0
0,39.687,0.0,915.216,0.0,1916.901,0.0,6,0
1,40.793,596.304,0.0,0.0,467.994,605.415,3,1
0,6.36,519.028,1837.898,0.0,0.0,0.0,8,0
1,50.258,1221.287,1973.536,698.169,0.0,1284.086,7,1
1,36.037,1035.977,0.0,165.032,0.0,0.0,1,1
1,47.594,0.0,2079.144,804.866,0.0,2067.586,6,1
1,9.21,753.194,277.702,0.0,385.706,0.0,5,0
0,8.878,0.0,952.217,710.548,0.0,0.0,8,0
0,25.914,672.356,0.0,573.754,111.851,1299.13,2,1
1,35.039,0.0,1557.654,0.0,851.987,0.0,2,0
1,53.149,0.0,937.313,910.666,0.0,292.401,1,1
1,37.885,402.029,0.0,222.337,0.0,0.0,2,1
0,24.602,0.0,0.0,389.545,251.443,0.0,5,0
0,13.631,0.0,0.0,0.0,0.0,219.157,7,0
0,45.22,104.63,675.53,884.138,12.135,1628.162,4,1
0,14.494,273.587,1136.966,0.0,1787.055,1353.294,5,0
1,50.799,0.0,1231.159,635.972,12.444,543.382,8,0
1,24.019,0.0,308.423,629.54,2258.053,1467.882,6,1
1,50.268,0.0,0.0,0.0,1884.8,0.0,8,0
0,37.505,474.286,0.0,1280.689,0.0,0.0,4,1
0,26.082,598.158,1832.818,299.656,0.0,715.595,8,0
0,20.728,209.455,0.0,536.18,252.19,163.064,2,1
1,23.227,971.942,622.101,0.0,1578.661,40.836,7,0
1,33.996,478.308,0.0,1355.929,0.0,0.0,3,1
0,29.08,0.0,853.9,0.0,1308.899,0.0,3,0
1,19.687,37.674,0.0,743.936,1639.284,1158.76,5,1
0,25.681,0.0,1706.055,0.0,0.0,555.383,5,0
0,29.1,149.71,1378.269,0.0,0.0,1247.098,2,1
1,0.0,942.865,0.0,611.702,1093.928,0.0,3,1
0,34.414,665.439,298.003,745.43,477.032,0.0,8,0
1,14.284,1131.306,0.0,0.0,0.0,306.875,3,1
0,11.853,23.125,0.0,780.664,0.0,1196.91,5,1
1,4.377,1094.965,0.0,755.189,232.428,56.975,6,1
1,2.886,94.352,687.861,0.0,0.0,1141.874,3,1
1,9.024,1176.53,840.311,1065.243,1152.207,0.0,5,1
0,18.074,205.793,628.257,0.0,0.0,130.481,1,1
0,55.346,679.7,87.92,0.0,0.0,226.38,8,0
1,20.638,1178.823,1569.68,438.241,283.742,1587.709,3,1
1,30.489,94.272,526.25,0.0,0.0,518.009,4,0
0,33.607,361.953,1293.905,317.739,2167.704,2133.381,7,0
0,29.835,1057.761,0.0,305.003,0.0,0.0,2,1
0,26.916,133.548,0.0,65.238,0.0,436.415,7,0
1,11.266,0.0,790.546,636.144,868.726,488.368,8,0
0,48.313,1612.955,0.0,42.118,0.0,951.098,8,1
0,53.301,0.0,195.058,299.663,0.0,0.0,5,0
1,4.443,323.191,87.484,812.024,870.452,2068.669,3,1
0,13.664,971.404,2354.881,612.784,0.0,313.612,3,1
0,24.083,0.0,929.996,610.17,0.0,0.0,6,0
0,14.496,0.0,649.031,0.0,2208.598,283.174,5,0
1,35.084,384.929,1454.389,463.884,947.449,0.0,4,0
1,17.804,0.0,892.197,0.0,19.37,3222.397,3,1
1,58.311,32.861,0.0,0.0,306.175,1402.441,1,1
1,44.668,379.275,1735.771,129.844,866.451,352.144,2,0
1,30.976,44.531,0.0,0.0,1380.671,182.487,5,0
1,42.378,0.0,837.897,612.746,0.0,1298.61,3,1
1,43.483,1256.216,0.0,626.14,712.761,1348.805,7,1
0,20.105,287.3,694.733,0.0,0.0,0.0,6,0
0,16.573,1150.249,681.588,0.0,102.121,975.143,6,1
1,29.094,50.976,2461.746,0.0,486.762,329.365,2,0
0,40.063,0.0,0.0,0.0,302.654,0.0,8,0
0,29.947,394.968,0.0,424.898,1119.124,1224.225,5,1
1,5.922,79.738,1437.219,34.319,845.795,2658.497,5,1
0,16.76,0.0,852.381,0.0,0.0,884.636,5,1
0,26.964,1175.36,666.366,898.099,0.0,1455.45,4,1
0,26.941,0.0,0.0,0.0,0.0,2194.325,1,1
0,55.616,0.0,0.0,862.648,2321.488,0.0,6,0
0,8.596,1083.308,1944.049,0.0,0.0,0.0,5,0
1,35.078,0.0,388.189,126.259,80.955,989.709,4,0
1,48.848,0.0,900.432,0.0,0.0,40.008,8,0
1,59.8,0.0,311.774,1034.017,0.0,0.0,5,1
0,22.338,1351.612,0.0,0.0,506.064,217.922,8,0
1,34.88,0.0,1570.573,176.572,1850.855,1063.925,8,0
0,35.977,257.992,1053.879,465.366,811.565,143.58,5,0
0,30.737,813.203,3216.764,0.0,0.0,0.0,8,0
0,26.616,494.116,0.0,0.0,3338.552,65.318,4,0
0,34.104,181.225,1437.088,87.02,396.431,279.55,1,0
1,0.0,0.0,0.0,0.0,0.0,0.0,2,1
1,37.549,0.0,638.816,0.0,1863.306,150.086,6,0
0,29.766,342.07,1621.808,0.0,0.0,0.0,8,0
1,24.885,0.0,0.0,533.766,2139.205,991.977,3,1
0,56.656,352.184,204.081,0.0,0.0,0.0,7,0
1,18.551,663.133,0.0,773.919,1883.033,1363.327,5,1
1,22.357,845.627,0.0,0.0,531.152,0.0,1,1
0,55.882,0.0,912.255,0.0,1730.157,0.0,6,0
1,16.351,1647.82,1794.823,1248.753,2401.942,609.177,3,1
0,20.298,718.862,290.066,0.0,0.0,0.0,5,0
1,25.942,218.886,696.584,0.0,1713.349,592.683,7,0
0,39.77,928.199,587.171,0.0,0.0,0.0,3,0
0,30.909,1757.515,452.164,772.058,0.0,0.0,8,1
1,9.903,0.0,0.0,0.0,0.0,725.622,4,1
1,20.55,73.579,1780.134,27.923,864.0,0.0,7,0
0,19.497,0.0,804.234,80.847,346.317,0.0,6,0
1,26.919,345.223,923.858,737.248,126.15,560.637,1,1
1,33.962,457.506,0.0,69.463,470.859,271.755,1,1
0,33.855,194.545,0.0,1482.67,960.419,477.127,6,1
0,3.136,0.0,238.639,244.906,1045.073,644.021,8,0
1,42.895,0.0,0.0,764.599,1513.584,360.244,8,0
0,31.536,462.797,0.0,620.934,2312.038,938.497,2,1
0,47.383,1166.032,0.0,149.59,286.501,402.308,2,1
0,34.219,0.0,1077.025,0.0,0.0,0.0,8,0
1,43.419,506.039,0.0,355.9,984.89,0.0,3,1
1,34.532,0.0,0.0,455.655,0.0,2324.347,4,1
0,46.847,517.188,0.0,0.0,0.0,300.075,3,0
1,35.312,0.0,0.0,263.15,1409.319,1297.754,5,0
0,26.629,0.0,25.369,862.275,173.459,0.0,1,1
1,59.814,0.0,3048.626,1329.171,0.0,239.084,3,1
0,40.447,0.0,1715.545,648.447,0.0,0.0,3,0
0,36.032,468.582,1679.729,1213.145,363.588,2889.224,8,1
1,10.132,0.0,1852.296,0.0,1566.086,565.905,6,0
0,9.964,0.0,0.0,563.054,1551.4,0.0,7,0
1,32.098,193.043,0.0,919.571,431.969,0.0,1,1
1,30.037,0.0,0.0,0.0,2519.8,2372.42,8,0
0,19.402,1387.832,2051.407,0.0,194.698,128.558,1,1
0,29.974,0.0,0.0,1143.227,157.576,1081.441,8,1
1,50.241,0.0,0.0,0.0,0.0,1198.797,2,1
0,37.736,0.0,0.0,0.0,0.0,0.0,2,0
0,12.026,1389.012,163.673,1025.67,1247.217,1006.075,1,1
0,26.439,579.388,772.096,840.187,2030.357,0.0,7,0
0,16.73,0.0,751.141,411.987,0.0,0.0,3,0
0,22.572,939.051,0.0,144.402,818.478,1522.688,5,1
1,22.209,350.454,1272.788,0.0,1461.567,133.901,3,0
1,21.313,387.215,0.0,327.891,322.329,844.438,7,0
0,10.428,0.0,262.468,1054.692,0.0,731.467,5,1
0,26.213,0.0,1274.129,303.597,582.019,969.829,1,1
0,20.151,439.548,0.0,1383.497,1147.574,0.0,6,1
1,0.0,0.0,0.0,0.0,0.0,0.0,5,0
0,56.742,1400.891,1160.002,158.979,30.43,0.0,2,1
1,43.243,0.0,0.0,0.0,0.0,0.0,6,0
1,22.732,1218.502,0.0,0.0,0.0,750.457,8,1
1,28.263,147.643,1116.891,84.273,1439.705,1546.238,7,0
0,11.597,414.406,2914.911,403.704,305.877,1712.444,1,1
1,51.74,761.553,1176.485,463.569,2067.442,0.0,7,0
0,54.562,0.0,1017.168,1385.453,1253.054,606.564,4,1
1,30.194,781.761,1086.962,430.102,0.0,767.926,5,0
0,42.329,0.0,0.0,814.077,218.501,952.319,5,1
1,30.454,0.0,588.716,207.013,932.795,0.0,8,0
0,9.286,0.0,414.28,1109.711,1373.572,2211.609,7,1
1,22.234,0.0,835.901,1513.132,664.938,1272.846,6,1
0,29.847,80.279,589.81,467.408,1526.152,1300.282,4,1
0,21.636,470.737,905.64,0.0,0.0,1563.633,4,1
0,24.939,676.729,76.239,0.0,0.0,860.843,1,1
0,26.72,376.57,520.331,327.883,238.71,0.0,6,0
1,26.868,0.0,0.0,425.639,535.703,154.079,8,0
1,28.732,459.861,66.111,561.118,0.0,0.0,3,1
0,13.152,300.786,2119.0,427.711,0.0,735.826,4,1
1,17.962,828.437,832.57,173.912,802.125,122.326,7,0
0,10.016,725.009,424.895,0.0,0.0,257.451,5,1
0,41.689,239.81,2725.348,394.637,127.575,1564.201,4,1
1,0.0,0.0,0.0,1208.793,0.0,0.0,7,1
0,44.15,0.0,0.0,741.16,1982.661,35.271,1,0
0,47.409,0.0,2505.254,469.434,1697.937,323.072,1,0
